Time[ms],RouteID,Delay[ms],Btldr[Mbps]
4075000,111,22.485947323551706,150.0
4076000,111,22.491230660259156,150.0
4077000,111,22.496774066029328,150.0
4078000,111,22.502579184555536,150.0
4079000,112,21.978381348988897,150.0
4080000,112,21.976459138799328,150.0
4081000,112,21.974660873584,150.0
4082000,112,21.972986218158596,150.0
4083000,112,21.971434876784034,150.0
4084000,112,21.970006595234413,150.0
4085000,112,21.96870115681972,150.0
4086000,112,21.96751838849719,150.0
4087000,112,21.966458156915035,150.0
4088000,112,21.96552036949272,150.0
4089000,113,23.317287852635328,150.0
4090000,113,23.304587910881487,150.0
4091000,113,23.29212072800969,150.0
4092000,113,23.279886309858966,150.0
4093000,113,23.267884669417338,150.0
4094000,113,23.256115818407235,150.0
4095000,113,23.24457977464637,150.0
4096000,113,23.233276561657547,150.0
4097000,113,23.222206207817045,150.0
4098000,113,23.211368754172575,150.0
4099000,113,23.200764247119068,150.0
4100000,113,23.190392746207653,150.0
4101000,113,23.180254323367816,150.0
4102000,113,23.17034906382646,150.0
4103000,113,23.160677068509777,150.0
4104000,113,23.151238452525853,150.0
4105000,113,23.142033350720855,150.0
4106000,113,23.133061915011027,150.0
4107000,113,23.124324320434205,150.0
4108000,113,23.115820761415026,150.0
4109000,113,23.107551454472315,150.0
4110000,113,23.099516640244286,150.0
4111000,113,23.09171658682389,150.0
4112000,113,23.084151587305396,150.0
4113000,113,23.076821960264716,150.0
4114000,113,23.06972805593253,150.0
4115000,113,23.062870253218755,150.0
4116000,113,23.05624896260525,150.0
4117000,113,23.049864624580742,150.0
4118000,113,23.043717714642202,150.0
4119000,113,23.0378087422996,150.0
4120000,113,23.03213824960387,150.0
4121000,113,23.026706816874494,150.0
4122000,113,23.021515062021255,150.0
4123000,113,23.01656363871342,150.0
4124000,113,23.011853239753155,150.0
4125000,113,23.00738459719377,150.0
4126000,113,23.00315848366826,150.0
4127000,113,22.999175709414995,150.0
4128000,113,22.995437131888938,150.0
4129000,113,22.99194364318972,150.0
4130000,113,22.988696183639856,150.0
4131000,114,24.7108596421744,150.0
4132000,114,24.702321360850874,150.0
4133000,114,24.69410155739882,150.0
4134000,114,24.6862010685896,150.0
4135000,115,23.195736928196578,150.0
4136000,115,23.185275472769938,150.0
4137000,115,23.17505383645194,150.0
4138000,115,23.165071358894775,150.0
4139000,115,23.155327382790585,150.0
4140000,115,23.145821258344604,150.0
4141000,115,23.136552338856795,150.0
4142000,115,23.127519987580428,150.0
4143000,115,23.118723576703193,150.0
